# metadata_json,"{""task"":""analyze_sky_vs_50ohm"",""timestamp_utc"":""2026-06-17T12:49:01.145246+00:00"",""product"":""stitched_sky_over_50ohm"",""ratio"":""sky_psd_linear_per_hz / calibration_psd_linear_per_hz"",""stitch_method"":""mean ratio in uniform frequency bins"",""stitched_bin_width_hz"":585.9370000362396,""center_freqs_hz"":[1418805800,1419605800,1420405800,1421205800,1422005800],""sky_data_dir"":""../data/commiss_21cm_data_061626_3"",""calibration_data_dir"":""../data/commiss_50ohm_data_061626_3"",""sky_scan_count"":100,""calibration_scan_count"":100}"
frequency_hz,frequency_mhz,sky_over_50ohm,n_points_averaged
1420374164.062,1420.374164062,1.684598905231e+00,3
1420374750.000,1420.374750000,1.659316963952e+00,3
1420375335.938,1420.375335938,1.634607656689e+00,3
1420375921.875,1420.375921875,1.585375111132e+00,3
1420376507.812,1420.376507812,1.581252831065e+00,3
1420377093.750,1420.377093750,1.626647943833e+00,3
1420377679.688,1420.377679688,1.649772119460e+00,3
1420378265.625,1420.378265625,1.649183423947e+00,3
1420378851.562,1420.378851562,1.661900736080e+00,3
1420379437.500,1420.379437500,1.661720951330e+00,3
1420380023.438,1420.380023438,1.662705586186e+00,3
1420380609.375,1420.380609375,1.697015889753e+00,3
1420381195.312,1420.381195312,1.731387680280e+00,3
1420381781.250,1420.381781250,1.756660745668e+00,3
1420382367.188,1420.382367188,1.787901933225e+00,3
1420382953.125,1420.382953125,1.823925412061e+00,3
1420383539.062,1420.383539062,1.831654876524e+00,3
1420384125.000,1420.384125000,1.780831134681e+00,3
1420384710.938,1420.384710938,1.766243897030e+00,3
1420385296.875,1420.385296875,1.742907060473e+00,3
1420385882.812,1420.385882812,1.725963731209e+00,3
1420386468.750,1420.386468750,1.739955629724e+00,3
1420387054.688,1420.387054688,1.778419418977e+00,3
1420387640.625,1420.387640625,1.737907494232e+00,3
1420388226.562,1420.388226562,1.683477210671e+00,3
1420388812.500,1420.388812500,1.665884546262e+00,3
1420389398.438,1420.389398438,1.632035526728e+00,3
1420389984.375,1420.389984375,1.586282346013e+00,3
1420390570.312,1420.390570312,1.607285568635e+00,3
1420391156.250,1420.391156250,1.637767341169e+00,3
1420391742.188,1420.391742188,1.633012603543e+00,3
1420392328.125,1420.392328125,1.635517530660e+00,3
1420392914.062,1420.392914062,1.653860576667e+00,3
1420393500.000,1420.393500000,1.659067656162e+00,3
1420394085.938,1420.394085938,1.673610939780e+00,3
1420394671.875,1420.394671875,1.703643198853e+00,3
1420395257.812,1420.395257812,1.800745902499e+00,3
1420395843.750,1420.395843750,1.803173724240e+00,3
1420396429.688,1420.396429688,1.778799735999e+00,3
1420397015.625,1420.397015625,1.784549633365e+00,3
1420397601.562,1420.397601562,1.803068022648e+00,3
1420398187.500,1420.398187500,1.822153419552e+00,3
1420398773.438,1420.398773438,1.811252154088e+00,3
1420399359.375,1420.399359375,1.835848146591e+00,3
1420399945.312,1420.399945312,1.799861913493e+00,3
1420400531.250,1420.400531250,1.797206457523e+00,3
1420401117.188,1420.401117188,1.778147475092e+00,3
1420401703.125,1420.401703125,1.763160772047e+00,3
1420402289.062,1420.402289062,1.758106882027e+00,3
1420402875.000,1420.402875000,1.702466237408e+00,3
1420403460.938,1420.403460938,1.720872504306e+00,3
1420404046.875,1420.404046875,1.735103172133e+00,3
1420404632.812,1420.404632812,1.726919596476e+00,3
1420405218.750,1420.405218750,1.695298384653e+00,3
1420405804.688,1420.405804688,1.672835221082e+00,3
1420406390.625,1420.406390625,1.666289809295e+00,3
1420406976.562,1420.406976562,1.664135122654e+00,3
1420407562.500,1420.407562500,1.675628104779e+00,3
1420408148.438,1420.408148438,1.765251480474e+00,3
1420408734.375,1420.408734375,1.797944928444e+00,3
1420409320.312,1420.409320312,1.680231603774e+00,3
1420409906.250,1420.409906250,1.720090538700e+00,3
1420410492.188,1420.410492188,1.853290569342e+00,3
1420411078.125,1420.411078125,1.858390886465e+00,3
1420411664.062,1420.411664062,1.794686741477e+00,3
1420412250.000,1420.412250000,1.850530068631e+00,3
1420412835.938,1420.412835938,1.917348403989e+00,3
1420413421.875,1420.413421875,1.823806935423e+00,3
1420414007.812,1420.414007812,1.889315915887e+00,3
1420414593.750,1420.414593750,1.987636285333e+00,3
1420415179.688,1420.415179688,1.886263036505e+00,3
1420415765.625,1420.415765625,1.845201257794e+00,3
1420416351.562,1420.416351562,1.814897556078e+00,3
1420416937.500,1420.416937500,1.842113765616e+00,3
1420417523.438,1420.417523438,1.798864823539e+00,3
1420418109.375,1420.418109375,1.816519687924e+00,3
1420418695.312,1420.418695312,1.809820801090e+00,3
1420419281.250,1420.419281250,1.699854739870e+00,3
1420419867.188,1420.419867188,1.680625740652e+00,3
1420420453.125,1420.420453125,1.671914584927e+00,3
1420421039.062,1420.421039062,1.702395564169e+00,3
1420421625.000,1420.421625000,1.721636847197e+00,3
1420422210.938,1420.422210938,1.708060753603e+00,3
1420422796.875,1420.422796875,1.656281573793e+00,3
1420423382.812,1420.423382812,1.629228076504e+00,3
1420423968.750,1420.423968750,1.671495455263e+00,3
1420424554.688,1420.424554688,1.708342843390e+00,3
1420425140.625,1420.425140625,1.725613870762e+00,3
1420425726.562,1420.425726562,1.777264936292e+00,3
1420426312.500,1420.426312500,1.801266361363e+00,3
1420426898.438,1420.426898438,1.814823979789e+00,3
1420427484.375,1420.427484375,1.832968805005e+00,3
1420428070.312,1420.428070312,1.833577568308e+00,3
1420428656.250,1420.428656250,1.817494673338e+00,3
1420429242.188,1420.429242188,1.818443002430e+00,3
1420429828.125,1420.429828125,1.850334278843e+00,3
1420430414.062,1420.430414062,1.813710741814e+00,3
1420431000.000,1420.431000000,1.790245270647e+00,3
1420431585.938,1420.431585938,1.765600362150e+00,3
1420432171.875,1420.432171875,1.731128492494e+00,3
1420432757.812,1420.432757812,1.735916942649e+00,3
1420433343.750,1420.433343750,1.727850617111e+00,3
1420433929.688,1420.433929688,1.688961112468e+00,3
1420434515.625,1420.434515625,1.686531833480e+00,3
1420435101.562,1420.435101562,1.702278792761e+00,3
1420435687.500,1420.435687500,1.686741205942e+00,3
1420436273.438,1420.436273438,1.642973272223e+00,3
1420436859.375,1420.436859375,1.678795939936e+00,3
1420437445.312,1420.437445312,1.660334124174e+00,3
1420438031.250,1420.438031250,1.624005167428e+00,3
1420438617.188,1420.438617188,1.677069208580e+00,3
1420439203.125,1420.439203125,1.725084512450e+00,3
1420439789.062,1420.439789062,1.741690612501e+00,3
1420440375.000,1420.440375000,1.750765280423e+00,3
1420440960.938,1420.440960938,1.764750901353e+00,3
1420441546.875,1420.441546875,1.761711564839e+00,3
1420442132.812,1420.442132812,1.785269911438e+00,3
1420442718.750,1420.442718750,1.823496769022e+00,3
1420443304.688,1420.443304688,1.918233440886e+00,3
1420443890.625,1420.443890625,1.901281797921e+00,3
1420444476.562,1420.444476562,1.865166999038e+00,3
1420445062.500,1420.445062500,1.854994312099e+00,3
1420445648.438,1420.445648438,1.825750648378e+00,3
1420446234.375,1420.446234375,1.782623370067e+00,3
1420446820.312,1420.446820312,1.763522667959e+00,3
1420447406.250,1420.447406250,1.782282852281e+00,3
1420447992.188,1420.447992188,1.761298618145e+00,3
1420448578.125,1420.448578125,1.718547727814e+00,3
1420449164.062,1420.449164062,1.711144084559e+00,3
1420449750.000,1420.449750000,1.681158566571e+00,3
1420450335.938,1420.450335938,1.662038188469e+00,3
1420450921.875,1420.450921875,1.656363479558e+00,3
1420451507.812,1420.451507812,1.692253620550e+00,3
1420452093.750,1420.452093750,1.675864431695e+00,3
1420452679.688,1420.452679688,1.648765990384e+00,3
1420453265.625,1420.453265625,1.670724045406e+00,3
1420453851.562,1420.453851562,1.699360426753e+00,3
1420454437.500,1420.454437500,1.671160575769e+00,3
1420455023.438,1420.455023438,1.710241095073e+00,3
1420455609.375,1420.455609375,1.738531935511e+00,3
1420456195.312,1420.456195312,1.817726960687e+00,3
1420456781.250,1420.456781250,1.847475110527e+00,3
1420457367.188,1420.457367188,1.804330369743e+00,3
1420457953.125,1420.457953125,1.837199849061e+00,3
1420458539.062,1420.458539062,1.825678129583e+00,3
1420459125.000,1420.459125000,1.840605832030e+00,3
1420459710.938,1420.459710938,1.859378127096e+00,3
1420460296.875,1420.460296875,1.895928988208e+00,3
1420460882.812,1420.460882812,1.905643896686e+00,3
1420461468.750,1420.461468750,1.840998418902e+00,3
1420462054.688,1420.462054688,1.828512714826e+00,3
1420462640.625,1420.462640625,1.793727046911e+00,3
1420463226.562,1420.463226562,1.725047962611e+00,3
1420463812.500,1420.463812500,1.708285113118e+00,3
1420464398.438,1420.464398438,1.685047631269e+00,3
1420464984.375,1420.464984375,1.673167569502e+00,3
1420465570.312,1420.465570312,1.648015921135e+00,3
1420466156.250,1420.466156250,1.676448239602e+00,3
1420466742.188,1420.466742188,1.682919380740e+00,3
1420467328.125,1420.467328125,1.653464525815e+00,3
1420467914.062,1420.467914062,1.642841524534e+00,3
1420468500.000,1420.468500000,1.648110501253e+00,3
1420469085.938,1420.469085938,1.660487133777e+00,3
1420469671.875,1420.469671875,1.705057142245e+00,3
1420470257.812,1420.470257812,1.734979849133e+00,3
1420470843.750,1420.470843750,1.757848476788e+00,3
1420471429.688,1420.471429688,1.764610985576e+00,3
1420472015.625,1420.472015625,1.790091045425e+00,3
1420472601.562,1420.472601562,1.835944560276e+00,3
1420473187.500,1420.473187500,1.824892343593e+00,3
1420473773.438,1420.473773438,1.832678660509e+00,3
1420474359.375,1420.474359375,1.805300972640e+00,3
1420474945.312,1420.474945312,1.790466409000e+00,3
1420475531.250,1420.475531250,1.790954094913e+00,3
1420476117.188,1420.476117188,1.797922683566e+00,3
1420476703.125,1420.476703125,1.770640045194e+00,3
1420477289.062,1420.477289062,1.735179779074e+00,3
1420477875.000,1420.477875000,1.704043745351e+00,3
1420478460.938,1420.478460938,1.685034085566e+00,3
1420479046.875,1420.479046875,1.659664971160e+00,3
1420479632.812,1420.479632812,1.646415182152e+00,3
1420480218.750,1420.480218750,1.630549411007e+00,3
1420480804.688,1420.480804688,1.626181138402e+00,3
1420481390.625,1420.481390625,1.632022306498e+00,3
1420481976.562,1420.481976562,1.649339828967e+00,3
1420482562.500,1420.482562500,1.663511079775e+00,3
1420483148.438,1420.483148438,1.679961005944e+00,3
1420483734.375,1420.483734375,1.682838644185e+00,3
1420484320.312,1420.484320312,1.680138595564e+00,3
1420484906.250,1420.484906250,1.744365710806e+00,3
1420485492.188,1420.485492188,1.759133124538e+00,3
1420486078.125,1420.486078125,1.759756383412e+00,3
1420486664.062,1420.486664062,1.788119893927e+00,3
1420487250.000,1420.487250000,1.827210374353e+00,3
1420487835.938,1420.487835938,1.817697985865e+00,3
1420488421.875,1420.488421875,1.813229298307e+00,3
1420489007.812,1420.489007812,1.842813298730e+00,3
1420489593.750,1420.489593750,1.855514461457e+00,3
1420490179.688,1420.490179688,1.861768418165e+00,3
1420490765.625,1420.490765625,1.831794050222e+00,3
1420491351.562,1420.491351562,1.816144627532e+00,3
1420491937.500,1420.491937500,1.785135913069e+00,3
1420492523.438,1420.492523438,1.772810144085e+00,3
1420493109.375,1420.493109375,1.764132618947e+00,3
1420493695.312,1420.493695312,1.721759366610e+00,3
1420494281.250,1420.494281250,1.683437870791e+00,3
1420494867.188,1420.494867188,1.705727070563e+00,3
1420495453.125,1420.495453125,1.725983428194e+00,3
1420496039.062,1420.496039062,1.699127185653e+00,3
1420496625.000,1420.496625000,1.664003535468e+00,3
1420497210.938,1420.497210938,1.643646872147e+00,3
1420497796.875,1420.497796875,1.660293951041e+00,3
1420498382.812,1420.498382812,1.666636227448e+00,3
1420498968.750,1420.498968750,1.770474127818e+00,3
1420499554.688,1420.499554688,1.943148781164e+00,3
1420500140.625,1420.500140625,1.874962115971e+00,3
1420500726.562,1420.500726562,1.817209231731e+00,3
1420501312.500,1420.501312500,1.862423779811e+00,3
1420501898.438,1420.501898438,1.896614444548e+00,3
1420502484.375,1420.502484375,1.849802971096e+00,3
1420503070.312,1420.503070312,1.868234221470e+00,3
1420503656.250,1420.503656250,1.934150434036e+00,3
1420504242.188,1420.504242188,1.952425464018e+00,3
1420504828.125,1420.504828125,1.963942817432e+00,3
1420505414.062,1420.505414062,2.023636720743e+00,3
1420506000.000,1420.506000000,2.022878732341e+00,3
1420506585.938,1420.506585938,1.810090076249e+00,3
1420507171.875,1420.507171875,1.788231176689e+00,3
1420507757.812,1420.507757812,1.854034659595e+00,3
1420508343.750,1420.508343750,1.843624254240e+00,3
1420508929.688,1420.508929688,1.834787493229e+00,3
1420509515.625,1420.509515625,1.842150058473e+00,3
1420510101.562,1420.510101562,1.828845084284e+00,3
1420510687.500,1420.510687500,1.707440269003e+00,3
1420511273.438,1420.511273438,1.661245457855e+00,3
1420511859.375,1420.511859375,1.680325798617e+00,3
1420512445.312,1420.512445312,1.661706411847e+00,3
1420513031.250,1420.513031250,1.659702668954e+00,3
1420513617.188,1420.513617188,1.723539837966e+00,3
1420514203.125,1420.514203125,1.774179959308e+00,3
1420514789.062,1420.514789062,1.746783212347e+00,3
1420515375.000,1420.515375000,1.735346567798e+00,3
1420515960.938,1420.515960938,1.783772702711e+00,3
1420516546.875,1420.516546875,1.834661827667e+00,3
1420517132.812,1420.517132812,1.875113420223e+00,3
1420517718.750,1420.517718750,1.879887695135e+00,3
1420518304.688,1420.518304688,1.896232842435e+00,3
1420518890.625,1420.518890625,1.939206519449e+00,3
1420519476.562,1420.519476562,1.925168471332e+00,3
1420520062.500,1420.520062500,1.839349767398e+00,3
1420520648.438,1420.520648438,1.831200025172e+00,3
1420521234.375,1420.521234375,1.847068482878e+00,3
1420521820.312,1420.521820312,1.827027997257e+00,3
1420522406.250,1420.522406250,1.769286679587e+00,3
1420522992.188,1420.522992188,1.733559988269e+00,3
1420523578.125,1420.523578125,1.727923599391e+00,3
1420524164.062,1420.524164062,1.702257534302e+00,3
1420524750.000,1420.524750000,1.677097062305e+00,3
1420525335.938,1420.525335938,1.705903580407e+00,3
1420525921.875,1420.525921875,1.672264518734e+00,3
1420526507.812,1420.526507812,1.638049388931e+00,3
1420527093.750,1420.527093750,1.641960820777e+00,3
1420527679.688,1420.527679688,1.637528232027e+00,3
1420528265.625,1420.528265625,1.652684982461e+00,3
1420528851.562,1420.528851562,1.690031644128e+00,3
1420529437.500,1420.529437500,1.724094595590e+00,3
1420530023.438,1420.530023438,1.717916004453e+00,3
1420530609.375,1420.530609375,1.714248152672e+00,3
1420531195.312,1420.531195312,1.781421775037e+00,3
1420531781.250,1420.531781250,1.829143736272e+00,3
1420532367.188,1420.532367188,1.829621364059e+00,3
1420532953.125,1420.532953125,1.833153707920e+00,3
1420533539.062,1420.533539062,1.831496619320e+00,3
1420534125.000,1420.534125000,1.809030813656e+00,3
1420534710.938,1420.534710938,1.840195319528e+00,3
1420535296.875,1420.535296875,1.846183644951e+00,3
1420535882.812,1420.535882812,1.850829835137e+00,3
1420536468.750,1420.536468750,1.807505998621e+00,3
1420537054.688,1420.537054688,1.760379792846e+00,3
1420537640.625,1420.537640625,1.738115918664e+00,3
1420538226.562,1420.538226562,1.736699688976e+00,3
1420538812.500,1420.538812500,1.730161293240e+00,3
1420539398.438,1420.539398438,1.769978562315e+00,3
1420539984.375,1420.539984375,1.736792045533e+00,3
1420540570.312,1420.540570312,1.693020456642e+00,3
1420541156.250,1420.541156250,1.650408759225e+00,3
1420541742.188,1420.541742188,1.608975029556e+00,3
1420542328.125,1420.542328125,1.621422725795e+00,3
1420542914.062,1420.542914062,1.625424796686e+00,3
1420543500.000,1420.543500000,1.667940149556e+00,3
1420544085.938,1420.544085938,1.697115422356e+00,3
1420544671.875,1420.544671875,1.703733598950e+00,3
1420545257.812,1420.545257812,1.740977659616e+00,3
1420545843.750,1420.545843750,1.776712233314e+00,3
1420546429.688,1420.546429688,1.815483884475e+00,3
1420547015.625,1420.547015625,1.795032977457e+00,3
1420547601.562,1420.547601562,1.830874329009e+00,3
1420548187.500,1420.548187500,1.830111671639e+00,3
1420548773.438,1420.548773438,1.820835232938e+00,3
1420549359.375,1420.549359375,1.857724432745e+00,3
1420549945.312,1420.549945312,1.875842219281e+00,3
1420550531.250,1420.550531250,1.856594474562e+00,3
1420551117.188,1420.551117188,1.848381953569e+00,3
1420551703.125,1420.551703125,1.803976578503e+00,3
1420552289.062,1420.552289062,1.753134334181e+00,3
1420552875.000,1420.552875000,1.717725401582e+00,3
1420553460.938,1420.553460938,1.735963623870e+00,3
1420554046.875,1420.554046875,1.752469599455e+00,3
1420554632.812,1420.554632812,1.700623956369e+00,3
1420555218.750,1420.555218750,1.686667400054e+00,3
1420555804.688,1420.555804688,1.657661218956e+00,3
1420556390.625,1420.556390625,1.626935073186e+00,3
1420556976.562,1420.556976562,1.630516626217e+00,3
1420557562.500,1420.557562500,1.636168249193e+00,3
1420558148.438,1420.558148438,1.671490955841e+00,3
1420558734.375,1420.558734375,1.683188359271e+00,3
1420559320.312,1420.559320312,1.663822412301e+00,3
1420559906.250,1420.559906250,1.691048599983e+00,3
1420560492.188,1420.560492188,1.718106765365e+00,3
1420561078.125,1420.561078125,1.768167288520e+00,3
1420561664.062,1420.561664062,1.770486357578e+00,3
1420562250.000,1420.562250000,1.778191464890e+00,3
1420562835.938,1420.562835938,1.856933863394e+00,3
1420563421.875,1420.563421875,1.887589958764e+00,3
1420564007.812,1420.564007812,1.833241772460e+00,3
1420564593.750,1420.564593750,1.808663399615e+00,3
1420565179.688,1420.565179688,1.843131799145e+00,3
1420565765.625,1420.565765625,1.781586292471e+00,3
1420566351.562,1420.566351562,1.764367104246e+00,3
1420566937.500,1420.566937500,1.760412272602e+00,3
1420567523.438,1420.567523438,1.753526578118e+00,3
1420568109.375,1420.568109375,1.721129012289e+00,3
1420568695.312,1420.568695312,1.692538086637e+00,3
1420569281.250,1420.569281250,1.688340991579e+00,3
1420569867.188,1420.569867188,1.664519174201e+00,3
1420570453.125,1420.570453125,1.632296728421e+00,3
1420571039.062,1420.571039062,1.654562793107e+00,3
1420571625.000,1420.571625000,1.667237688618e+00,3
1420572210.938,1420.572210938,1.635136440454e+00,3
1420572796.875,1420.572796875,1.662858185285e+00,3
1420573382.812,1420.573382812,1.713953570462e+00,3
1420573968.750,1420.573968750,1.723845503311e+00,3
1420574554.688,1420.574554688,1.733480925790e+00,3
1420575140.625,1420.575140625,1.739292350853e+00,3
1420575726.562,1420.575726562,1.731383762311e+00,3
1420576312.500,1420.576312500,1.771696722671e+00,3
1420576898.438,1420.576898438,1.825442968867e+00,3
1420577484.375,1420.577484375,1.845728447526e+00,3
1420578070.312,1420.578070312,1.861381807160e+00,3
1420578656.250,1420.578656250,1.833091991962e+00,3
1420579242.188,1420.579242188,1.893766204841e+00,3
1420579828.125,1420.579828125,1.873641378043e+00,3
1420580414.062,1420.580414062,1.816779775144e+00,3
1420581000.000,1420.581000000,1.838924454462e+00,3
1420581585.938,1420.581585938,1.825918476351e+00,3
1420582171.875,1420.582171875,1.791794453949e+00,3
1420582757.812,1420.582757812,1.756798877240e+00,3
1420583343.750,1420.583343750,1.733349151116e+00,3
1420583929.688,1420.583929688,1.683977277209e+00,3
1420584515.625,1420.584515625,1.697724002605e+00,3
1420585101.562,1420.585101562,1.694719100301e+00,3
1420585687.500,1420.585687500,1.698864297384e+00,3
1420586273.438,1420.586273438,1.683867436393e+00,3
1420586859.375,1420.586859375,1.684781333877e+00,3
1420587445.312,1420.587445312,1.701698233994e+00,3
1420588031.250,1420.588031250,1.674832385657e+00,3
1420588617.188,1420.588617188,1.722764170418e+00,3
1420589203.125,1420.589203125,1.744379166088e+00,3
1420589789.062,1420.589789062,1.726624874504e+00,3
1420590375.000,1420.590375000,1.733009586302e+00,3
1420590960.938,1420.590960938,1.791999244359e+00,3
1420591546.875,1420.591546875,1.880979940091e+00,3
1420592132.812,1420.592132812,1.860300846396e+00,3
1420592718.750,1420.592718750,1.806066477186e+00,3
1420593304.688,1420.593304688,1.865501844774e+00,3
1420593890.625,1420.593890625,1.839359924439e+00,3
1420594476.562,1420.594476562,1.813948349700e+00,3
1420595062.500,1420.595062500,1.943219572849e+00,3
1420595648.438,1420.595648438,2.127537952299e+00,3
1420596234.375,1420.596234375,1.939704514004e+00,3
1420596820.312,1420.596820312,1.803705120104e+00,3
1420597406.250,1420.597406250,1.816226010867e+00,3
1420597992.188,1420.597992188,1.771312563995e+00,3
1420598578.125,1420.598578125,1.818651591919e+00,3
1420599164.062,1420.599164062,1.754676190452e+00,3
1420599750.000,1420.599750000,1.736528022915e+00,3
1420600335.938,1420.600335938,1.702811832124e+00,3
1420600921.875,1420.600921875,1.674680770258e+00,3
1420601507.812,1420.601507812,1.669087975047e+00,3
1420602093.750,1420.602093750,1.672064146699e+00,3
1420602679.688,1420.602679688,1.721506879888e+00,3
1420603265.625,1420.603265625,1.759374362659e+00,3
1420603851.562,1420.603851562,1.748619986634e+00,3
1420604437.500,1420.604437500,1.713383464456e+00,3
1420605023.438,1420.605023438,1.763547267812e+00,3
1420605609.375,1420.605609375,1.793174378032e+00,3
1420606195.312,1420.606195312,1.839915721880e+00,3
1420606781.250,1420.606781250,1.869588316341e+00,3
1420607367.188,1420.607367188,1.856438033997e+00,3
1420607953.125,1420.607953125,1.851790660804e+00,3
1420608539.062,1420.608539062,1.857169145968e+00,3
1420609125.000,1420.609125000,1.891710109357e+00,3
1420609710.938,1420.609710938,1.887229051383e+00,3
1420610296.875,1420.610296875,1.835747928096e+00,3
1420610882.812,1420.610882812,1.840387917936e+00,3
1420611468.750,1420.611468750,1.815993206429e+00,3
1420612054.688,1420.612054688,1.768750552697e+00,3
1420612640.625,1420.612640625,1.726708509078e+00,3
1420613226.562,1420.613226562,1.768888065542e+00,3
1420613812.500,1420.613812500,1.731890233171e+00,3
1420614398.438,1420.614398438,1.676750724154e+00,3
1420614984.375,1420.614984375,1.661077788810e+00,3
1420615570.312,1420.615570312,1.647460502302e+00,3
1420616156.250,1420.616156250,1.652393184769e+00,3
1420616742.188,1420.616742188,1.653604386180e+00,3
1420617328.125,1420.617328125,1.678524040702e+00,3
1420617914.062,1420.617914062,1.672523504130e+00,3
1420618500.000,1420.618500000,1.685917470296e+00,3
1420619085.938,1420.619085938,1.725659616494e+00,3
1420619671.875,1420.619671875,1.763187593976e+00,3
1420620257.812,1420.620257812,1.804194562975e+00,3
1420620843.750,1420.620843750,1.826274961317e+00,3
1420621429.688,1420.621429688,1.814081548502e+00,3
1420622015.625,1420.622015625,1.828569997797e+00,3
1420622601.562,1420.622601562,1.853740274223e+00,3
1420623187.500,1420.623187500,1.887853123105e+00,3
1420623773.438,1420.623773438,1.878424394291e+00,3
1420624359.375,1420.624359375,1.894120544132e+00,3
1420624945.312,1420.624945312,1.893492973959e+00,3
1420625531.250,1420.625531250,1.862309201837e+00,3
1420626117.188,1420.626117188,1.824600596936e+00,3
1420626703.125,1420.626703125,1.802211179350e+00,3
1420627289.062,1420.627289062,1.802998177723e+00,3
1420627875.000,1420.627875000,1.768232768034e+00,3
1420628460.938,1420.628460938,1.732972559397e+00,3
1420629046.875,1420.629046875,1.753130746428e+00,3
1420629632.812,1420.629632812,1.749219209410e+00,3
1420630218.750,1420.630218750,1.691328319701e+00,3
1420630804.688,1420.630804688,1.654717463497e+00,3
1420631390.625,1420.631390625,1.658497609646e+00,3
1420631976.562,1420.631976562,1.652313136194e+00,3
1420632562.500,1420.632562500,1.683820472827e+00,3
1420633148.438,1420.633148438,1.723482330360e+00,3
1420633734.375,1420.633734375,1.714195515487e+00,3
1420634320.312,1420.634320312,1.703479510976e+00,3
1420634906.250,1420.634906250,1.733589097513e+00,3
1420635492.188,1420.635492188,1.776345684329e+00,3
1420636078.125,1420.636078125,1.757899670404e+00,3
1420636664.062,1420.636664062,1.851996281956e+00,3
1420637250.000,1420.637250000,1.854358065340e+00,3
1420637835.938,1420.637835938,1.804710080284e+00,3
1420638421.875,1420.638421875,1.772141489169e+00,3
1420639007.812,1420.639007812,1.807908677435e+00,3
1420639593.750,1420.639593750,1.801412950440e+00,3
1420640179.688,1420.640179688,1.810778245963e+00,3
1420640765.625,1420.640765625,1.815037801197e+00,3
1420641351.562,1420.641351562,1.778380141348e+00,3
1420641937.500,1420.641937500,1.757334745870e+00,3
1420642523.438,1420.642523438,1.760226340755e+00,3
1420643109.375,1420.643109375,1.791607578499e+00,3
1420643695.312,1420.643695312,1.750550772954e+00,3
1420644281.250,1420.644281250,1.720942785192e+00,3
1420644867.188,1420.644867188,1.728005315606e+00,3
1420645453.125,1420.645453125,1.649522754157e+00,3
1420646039.062,1420.646039062,1.615742670548e+00,3
1420646625.000,1420.646625000,1.661880299708e+00,3
1420647210.938,1420.647210938,1.666183952621e+00,3
1420647796.875,1420.647796875,1.643247024515e+00,3
1420648382.812,1420.648382812,1.641869850008e+00,3
1420648968.750,1420.648968750,1.676504455971e+00,3
1420649554.688,1420.649554688,1.722261628539e+00,3
1420650140.625,1420.650140625,1.772919306290e+00,3
1420650726.562,1420.650726562,1.792579668000e+00,3
1420651312.500,1420.651312500,1.837751682389e+00,3
1420651898.438,1420.651898438,1.827545394430e+00,3
1420652484.375,1420.652484375,1.820589890689e+00,3
1420653070.312,1420.653070312,1.857038039183e+00,3
1420653656.250,1420.653656250,1.865225346322e+00,3
1420654242.188,1420.654242188,1.858048584830e+00,3
1420654828.125,1420.654828125,1.841182155369e+00,3
1420655414.062,1420.655414062,1.842229026365e+00,3
1420656000.000,1420.656000000,1.813207615597e+00,3
1420656585.938,1420.656585938,1.774498432709e+00,3
1420657171.875,1420.657171875,1.766770393001e+00,3
1420657757.812,1420.657757812,1.779887063233e+00,3
1420658343.750,1420.658343750,1.720393907074e+00,3
1420658929.688,1420.658929688,1.690621760389e+00,3
1420659515.625,1420.659515625,1.693167416948e+00,3
1420660101.562,1420.660101562,1.667784035112e+00,3
1420660687.500,1420.660687500,1.643944316985e+00,3
1420661273.438,1420.661273438,1.665849076367e+00,3
1420661859.375,1420.661859375,1.675671036643e+00,3
1420662445.312,1420.662445312,1.648111730227e+00,3
1420663031.250,1420.663031250,1.649476919059e+00,3
1420663617.188,1420.663617188,1.695076267758e+00,3
1420664203.125,1420.664203125,1.722497175596e+00,3
1420664789.062,1420.664789062,1.730571449216e+00,3
1420665375.000,1420.665375000,1.762502355180e+00,3
1420665960.938,1420.665960938,1.788076364107e+00,3
1420666546.875,1420.666546875,1.812872148512e+00,3
1420667132.812,1420.667132812,1.855796130972e+00,3
1420667718.750,1420.667718750,1.861047334669e+00,3
1420668304.688,1420.668304688,1.847767503011e+00,3
1420668890.625,1420.668890625,1.855566551965e+00,3
1420669476.562,1420.669476562,1.850884235559e+00,3
1420670062.500,1420.670062500,1.835542150097e+00,3
1420670648.438,1420.670648438,1.861391210549e+00,3
1420671234.375,1420.671234375,1.878419810347e+00,3
1420671820.312,1420.671820312,1.836864846502e+00,3
1420672406.250,1420.672406250,1.771033560461e+00,3
1420672992.188,1420.672992188,1.761919009347e+00,3
1420673578.125,1420.673578125,1.750221778239e+00,3
1420674164.062,1420.674164062,1.697335123927e+00,3
1420674750.000,1420.674750000,1.678777052781e+00,3
1420675335.938,1420.675335938,1.726761448586e+00,3
1420675921.875,1420.675921875,1.715626022466e+00,3
1420676507.812,1420.676507812,1.700457167202e+00,3
1420677093.750,1420.677093750,1.740594039811e+00,3
1420677679.688,1420.677679688,1.743220901878e+00,3
1420678265.625,1420.678265625,1.688852235204e+00,3
1420678851.562,1420.678851562,1.711922724450e+00,3
1420679437.500,1420.679437500,1.727658554942e+00,3
1420680023.438,1420.680023438,1.779230433276e+00,3
1420680609.375,1420.680609375,1.857904824271e+00,3
1420681195.312,1420.681195312,1.870520395223e+00,3
